Час,Flow ID,Протокол,Пакети,Байти,Прогноз,Ймовірність
20:59:42,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:42,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:42,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:42,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:44,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:44,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:44,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:44,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:44,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:44,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:44,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:44,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:45,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:45,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:45,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:45,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:45,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:45,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:45,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:45,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:47,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:47,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:47,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:47,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:47,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:47,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:47,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:47,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:49,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:49,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:49,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:49,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:49,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:49,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:50,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:50,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:50,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:50,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:50,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:50,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:51,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:51,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:51,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:51,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:51,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:51,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:52,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:52,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:52,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:52,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:52,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:52,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:54,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:54,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:54,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:54,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:54,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:54,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:55,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:55,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:55,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:55,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:55,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:56,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:56,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:56,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:56,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:57,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:57,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:57,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:57,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:58,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:58,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
20:59:58,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:58,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
21:00:00,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
21:00:00,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:00:00,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
21:00:00,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
21:00:01,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
21:00:01,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:00:01,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
21:00:01,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
21:00:02,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
21:00:02,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:00:02,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
21:00:02,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
21:00:03,192.168.1.255:57621-192.168.1.207:57621-17,17,11,572,DDoS,0.9999
21:00:03,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:00:04,192.168.1.255:57621-192.168.1.207:57621-17,17,11,572,DDoS,0.9999
21:00:04,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:00:06,192.168.1.255:57621-192.168.1.207:57621-17,17,11,572,DDoS,0.9999
21:00:06,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:00:08,192.168.1.255:57621-192.168.1.207:57621-17,17,11,572,DDoS,0.9999
21:00:08,224.0.0.251:5353-192.168.1.207:5353-17,17,12,726,DDoS,0.9999
21:37:43,91.195.2.124:64054-192.168.1.207:56557-17,17,8,188,DDoS,1.0000
21:37:44,91.195.2.124:64054-192.168.1.207:56557-17,17,14,324,DDoS,1.0000
21:37:45,91.195.2.124:64054-192.168.1.207:56557-17,17,19,512,DDoS,0.9290
23:07:31,192.168.1.207:0-128.2.255.255:0-1,1,5,200,DDoS,0.9695
23:07:33,192.168.1.207:0-128.2.255.255:0-1,1,6,240,DDoS,0.9662
23:07:35,192.168.1.207:0-128.2.255.255:0-1,1,7,280,DDoS,0.9648
23:07:37,192.168.1.207:0-128.2.255.255:0-1,1,8,320,DDoS,0.9538
23:07:39,192.168.1.207:0-128.2.255.255:0-1,1,9,360,DDoS,0.9520
23:07:40,192.168.1.207:0-128.2.255.255:0-1,1,9,360,DDoS,0.9520
23:07:42,192.168.1.207:0-128.2.255.255:0-1,1,9,360,DDoS,0.9520
23:07:43,192.168.1.207:0-128.2.255.255:0-1,1,9,360,DDoS,0.9520
23:07:45,192.168.1.207:0-128.2.255.255:0-1,1,10,400,DDoS,0.9285
23:07:46,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:48,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:49,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:51,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:52,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:54,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:55,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:57,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:58,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
23:07:59,192.168.1.207:0-128.2.255.255:0-1,1,11,440,DDoS,0.9276
